0.8	0	0	0.8	0.551181	1.65	0.9
0.8	0	0	0.2	0.334646	0.9	0.7
0.2	0	0	0.8	0.137795	0.15	0.1
0.2	0	0	0.8	0.669291	1.95	0.7
0.2	0	0	0.2	0.15748	0.15	0.1
0.2	0	0	0.8	0.492126	1.2	0.5
0.2	0	0	0.8	0.492126	1.35	0.5
0.2	0	0	0.8	0.590551	1.35	0.7
0.2	0	0	0.8	0.216535	0.75	0.3
0.2	0	0	0.8	0.314961	0.75	0.1
0.2	0	0	0.8	0.492126	1.35	0.3
0.2	0	0	0.8	0.216535	0.3	0.1
0.2	1	0	0.8	0.334646	0.9	0.1
